nSeq,A1,Activity
4,499.0,sentadilla_clasica
5,483.0,sentadilla_clasica
6,489.0,sentadilla_clasica
7,505.0,sentadilla_clasica
8,522.0,sentadilla_clasica
9,526.0,sentadilla_clasica
10,528.0,sentadilla_clasica
11,531.0,sentadilla_clasica
12,530.0,sentadilla_clasica
13,548.0,sentadilla_clasica
14,552.0,sentadilla_clasica
15,567.0,sentadilla_clasica
0,563.0,sentadilla_clasica
1,546.0,sentadilla_clasica
2,509.0,sentadilla_clasica
3,462.0,sentadilla_clasica
4,431.0,sentadilla_clasica
5,393.0,sentadilla_clasica
6,422.0,sentadilla_clasica
7,467.0,sentadilla_clasica
8,486.0,sentadilla_clasica
9,535.0,sentadilla_clasica
10,550.0,sentadilla_clasica
11,515.0,sentadilla_clasica
12,498.0,sentadilla_clasica
13,533.0,sentadilla_clasica
14,521.0,sentadilla_clasica
15,507.0,sentadilla_clasica
0,518.0,sentadilla_clasica
1,535.0,sentadilla_clasica
2,527.0,sentadilla_clasica
3,511.0,sentadilla_clasica
4,523.0,sentadilla_clasica
5,540.0,sentadilla_clasica
6,545.0,sentadilla_clasica
7,546.0,sentadilla_clasica
8,540.0,sentadilla_clasica
9,525.0,sentadilla_clasica
10,516.0,sentadilla_clasica
11,522.0,sentadilla_clasica
12,525.0,sentadilla_clasica
13,527.0,sentadilla_clasica
14,496.0,sentadilla_clasica
15,480.0,sentadilla_clasica
0,494.0,sentadilla_clasica
1,514.0,sentadilla_clasica
2,515.0,sentadilla_clasica
3,515.0,sentadilla_clasica
4,515.0,sentadilla_clasica
5,514.0,sentadilla_clasica
6,523.0,sentadilla_clasica
7,517.0,sentadilla_clasica
8,502.0,sentadilla_clasica
9,497.0,sentadilla_clasica
10,502.0,sentadilla_clasica
11,511.0,sentadilla_clasica
12,514.0,sentadilla_clasica
13,524.0,sentadilla_clasica
14,536.0,sentadilla_clasica
15,540.0,sentadilla_clasica
0,553.0,sentadilla_clasica
1,557.0,sentadilla_clasica
2,553.0,sentadilla_clasica
3,530.0,sentadilla_clasica
4,523.0,sentadilla_clasica
5,489.0,sentadilla_clasica
6,424.0,sentadilla_clasica
7,424.0,sentadilla_clasica
8,442.0,sentadilla_clasica
9,459.0,sentadilla_clasica
10,495.0,sentadilla_clasica
11,519.0,sentadilla_clasica
12,527.0,sentadilla_clasica
13,535.0,sentadilla_clasica
14,540.0,sentadilla_clasica
15,538.0,sentadilla_clasica
0,538.0,sentadilla_clasica
1,533.0,sentadilla_clasica
2,527.0,sentadilla_clasica
3,523.0,sentadilla_clasica
4,522.0,sentadilla_clasica
5,523.0,sentadilla_clasica
6,521.0,sentadilla_clasica
7,519.0,sentadilla_clasica
8,530.0,sentadilla_clasica
9,565.0,sentadilla_clasica
10,563.0,sentadilla_clasica
11,547.0,sentadilla_clasica
12,544.0,sentadilla_clasica
13,530.0,sentadilla_clasica
14,524.0,sentadilla_clasica
15,491.0,sentadilla_clasica
0,436.0,sentadilla_clasica
1,412.0,sentadilla_clasica
2,467.0,sentadilla_clasica
3,504.0,sentadilla_clasica
4,496.0,sentadilla_clasica
5,485.0,sentadilla_clasica
6,509.0,sentadilla_clasica
7,527.0,sentadilla_clasica
8,538.0,sentadilla_clasica
9,540.0,sentadilla_clasica
10,536.0,sentadilla_clasica
11,510.0,sentadilla_clasica
12,528.0,sentadilla_clasica
13,535.0,sentadilla_clasica
14,542.0,sentadilla_clasica
15,542.0,sentadilla_clasica
0,534.0,sentadilla_clasica
1,521.0,sentadilla_clasica
2,517.0,sentadilla_clasica
3,487.0,sentadilla_clasica
4,472.0,sentadilla_clasica
5,508.0,sentadilla_clasica
6,517.0,sentadilla_clasica
7,513.0,sentadilla_clasica
8,485.0,sentadilla_clasica
9,492.0,sentadilla_clasica
10,520.0,sentadilla_clasica
11,530.0,sentadilla_clasica
12,525.0,sentadilla_clasica
13,514.0,sentadilla_clasica
14,496.0,sentadilla_clasica
15,487.0,sentadilla_clasica
0,507.0,sentadilla_clasica
1,519.0,sentadilla_clasica
2,519.0,sentadilla_clasica
3,518.0,sentadilla_clasica
4,527.0,sentadilla_clasica
5,537.0,sentadilla_clasica
6,540.0,sentadilla_clasica
7,534.0,sentadilla_clasica
8,521.0,sentadilla_clasica
9,508.0,sentadilla_clasica
10,517.0,sentadilla_clasica
11,527.0,sentadilla_clasica
12,527.0,sentadilla_clasica
13,504.0,sentadilla_clasica
14,487.0,sentadilla_clasica
15,499.0,sentadilla_clasica
0,509.0,sentadilla_clasica
1,499.0,sentadilla_clasica
2,504.0,sentadilla_clasica
3,510.0,sentadilla_clasica
4,505.0,sentadilla_clasica
5,518.0,sentadilla_clasica
6,515.0,sentadilla_clasica
7,511.0,sentadilla_clasica
8,512.0,sentadilla_clasica
9,512.0,sentadilla_clasica
10,514.0,sentadilla_clasica
11,516.0,sentadilla_clasica
12,526.0,sentadilla_clasica
13,543.0,sentadilla_clasica
14,552.0,sentadilla_clasica
15,544.0,sentadilla_clasica
0,499.0,sentadilla_clasica
1,512.0,sentadilla_clasica
2,552.0,sentadilla_clasica
3,563.0,sentadilla_clasica
4,527.0,sentadilla_clasica
5,495.0,sentadilla_clasica
6,472.0,sentadilla_clasica
7,423.0,sentadilla_clasica
8,441.0,sentadilla_clasica
9,472.0,sentadilla_clasica
10,465.0,sentadilla_clasica
11,474.0,sentadilla_clasica
12,511.0,sentadilla_clasica
13,538.0,sentadilla_clasica
14,547.0,sentadilla_clasica
15,547.0,sentadilla_clasica
0,541.0,sentadilla_clasica
1,535.0,sentadilla_clasica
2,533.0,sentadilla_clasica
3,522.0,sentadilla_clasica
4,527.0,sentadilla_clasica
5,533.0,sentadilla_clasica
6,568.0,sentadilla_clasica
7,577.0,sentadilla_clasica
8,544.0,sentadilla_clasica
9,521.0,sentadilla_clasica
10,510.0,sentadilla_clasica
11,503.0,sentadilla_clasica
12,485.0,sentadilla_clasica
13,452.0,sentadilla_clasica
14,419.0,sentadilla_clasica
15,453.0,sentadilla_clasica
0,499.0,sentadilla_clasica
1,521.0,sentadilla_clasica
2,532.0,sentadilla_clasica
3,536.0,sentadilla_clasica
4,535.0,sentadilla_clasica
5,534.0,sentadilla_clasica
6,525.0,sentadilla_clasica
7,513.0,sentadilla_clasica
8,512.0,sentadilla_clasica
9,517.0,sentadilla_clasica
10,520.0,sentadilla_clasica
11,522.0,sentadilla_clasica
12,518.0,sentadilla_clasica
13,515.0,sentadilla_clasica
14,513.0,sentadilla_clasica
15,513.0,sentadilla_clasica
0,515.0,sentadilla_clasica
1,515.0,sentadilla_clasica
2,514.0,sentadilla_clasica
3,518.0,sentadilla_clasica
4,521.0,sentadilla_clasica
5,543.0,sentadilla_clasica
6,559.0,sentadilla_clasica
7,562.0,sentadilla_clasica
8,555.0,sentadilla_clasica
9,532.0,sentadilla_clasica
10,507.0,sentadilla_clasica
11,495.0,sentadilla_clasica
12,513.0,sentadilla_clasica
13,527.0,sentadilla_clasica
14,507.0,sentadilla_clasica
15,449.0,sentadilla_clasica
0,416.0,sentadilla_clasica
1,433.0,sentadilla_clasica
2,477.0,sentadilla_clasica
3,501.0,sentadilla_clasica
4,503.0,sentadilla_clasica
5,469.0,sentadilla_clasica
6,473.0,sentadilla_clasica
7,503.0,sentadilla_clasica
8,541.0,sentadilla_clasica
9,571.0,sentadilla_clasica
10,577.0,sentadilla_clasica
11,580.0,sentadilla_clasica
12,560.0,sentadilla_clasica
13,555.0,sentadilla_clasica
14,550.0,sentadilla_clasica
15,536.0,sentadilla_clasica
0,532.0,sentadilla_clasica
1,522.0,sentadilla_clasica
2,497.0,sentadilla_clasica
3,420.0,sentadilla_clasica
4,413.0,sentadilla_clasica
5,459.0,sentadilla_clasica
6,468.0,sentadilla_clasica
7,510.0,sentadilla_clasica
8,541.0,sentadilla_clasica
9,567.0,sentadilla_clasica
10,566.0,sentadilla_clasica
11,553.0,sentadilla_clasica
12,537.0,sentadilla_clasica
13,526.0,sentadilla_clasica
14,519.0,sentadilla_clasica
15,519.0,sentadilla_clasica
0,519.0,sentadilla_clasica
1,496.0,sentadilla_clasica
2,460.0,sentadilla_clasica
3,476.0,sentadilla_clasica
4,507.0,sentadilla_clasica
5,528.0,sentadilla_clasica
6,544.0,sentadilla_clasica
7,537.0,sentadilla_clasica
8,537.0,sentadilla_clasica
9,542.0,sentadilla_clasica
10,536.0,sentadilla_clasica
11,529.0,sentadilla_clasica
12,509.0,sentadilla_clasica
13,486.0,sentadilla_clasica
14,505.0,sentadilla_clasica
15,526.0,sentadilla_clasica
0,544.0,sentadilla_clasica
1,527.0,sentadilla_clasica
2,515.0,sentadilla_clasica
3,521.0,sentadilla_clasica
4,507.0,sentadilla_clasica
5,479.0,sentadilla_clasica
6,473.0,sentadilla_clasica
7,487.0,sentadilla_clasica
8,469.0,sentadilla_clasica
9,477.0,sentadilla_clasica
10,488.0,sentadilla_clasica
11,495.0,sentadilla_clasica
12,498.0,sentadilla_clasica
13,508.0,sentadilla_clasica
14,524.0,sentadilla_clasica
15,534.0,sentadilla_clasica
0,538.0,sentadilla_clasica
1,537.0,sentadilla_clasica
2,531.0,sentadilla_clasica
3,526.0,sentadilla_clasica
4,528.0,sentadilla_clasica
5,535.0,sentadilla_clasica
6,541.0,sentadilla_clasica
7,545.0,sentadilla_clasica
8,542.0,sentadilla_clasica
9,534.0,sentadilla_clasica
10,519.0,sentadilla_clasica
11,511.0,sentadilla_clasica
12,515.0,sentadilla_clasica
13,504.0,sentadilla_clasica
14,505.0,sentadilla_clasica
15,502.0,sentadilla_clasica
0,521.0,sentadilla_clasica
1,532.0,sentadilla_clasica
2,532.0,sentadilla_clasica
3,530.0,sentadilla_clasica
4,514.0,sentadilla_clasica
5,487.0,sentadilla_clasica
6,465.0,sentadilla_clasica
7,472.0,sentadilla_clasica
8,443.0,sentadilla_clasica
9,422.0,sentadilla_clasica
10,475.0,sentadilla_clasica
11,524.0,sentadilla_clasica
12,548.0,sentadilla_clasica
13,547.0,sentadilla_clasica
14,543.0,sentadilla_clasica
15,540.0,sentadilla_clasica
0,537.0,sentadilla_clasica
1,533.0,sentadilla_clasica
2,548.0,sentadilla_clasica
3,566.0,sentadilla_clasica
4,578.0,sentadilla_clasica
5,547.0,sentadilla_clasica
6,512.0,sentadilla_clasica
7,509.0,sentadilla_clasica
8,519.0,sentadilla_clasica
9,532.0,sentadilla_clasica
10,517.0,sentadilla_clasica
11,447.0,sentadilla_clasica
12,444.0,sentadilla_clasica
13,472.0,sentadilla_clasica
14,505.0,sentadilla_clasica
15,520.0,sentadilla_clasica
0,527.0,sentadilla_clasica
1,504.0,sentadilla_clasica
2,476.0,sentadilla_clasica
3,440.0,sentadilla_clasica
4,438.0,sentadilla_clasica
5,470.0,sentadilla_clasica
6,524.0,sentadilla_clasica
7,548.0,sentadilla_clasica
8,557.0,sentadilla_clasica
9,572.0,sentadilla_clasica
10,563.0,sentadilla_clasica
11,544.0,sentadilla_clasica
12,539.0,sentadilla_clasica
13,546.0,sentadilla_clasica
14,567.0,sentadilla_clasica
15,588.0,sentadilla_clasica
0,569.0,sentadilla_clasica
1,523.0,sentadilla_clasica
2,510.0,sentadilla_clasica
3,504.0,sentadilla_clasica
4,508.0,sentadilla_clasica
5,457.0,sentadilla_clasica
6,376.0,sentadilla_clasica
7,406.0,sentadilla_clasica
8,451.0,sentadilla_clasica
9,492.0,sentadilla_clasica
10,523.0,sentadilla_clasica
11,531.0,sentadilla_clasica
12,556.0,sentadilla_clasica
13,560.0,sentadilla_clasica
14,550.0,sentadilla_clasica
15,528.0,sentadilla_clasica
0,498.0,sentadilla_clasica
1,499.0,sentadilla_clasica
2,521.0,sentadilla_clasica
3,532.0,sentadilla_clasica
4,510.0,sentadilla_clasica
5,494.0,sentadilla_clasica
6,484.0,sentadilla_clasica
7,499.0,sentadilla_clasica
8,525.0,sentadilla_clasica
9,542.0,sentadilla_clasica
10,553.0,sentadilla_clasica
11,551.0,sentadilla_clasica
12,540.0,sentadilla_clasica
13,535.0,sentadilla_clasica
14,528.0,sentadilla_clasica
15,524.0,sentadilla_clasica
0,516.0,sentadilla_clasica
1,515.0,sentadilla_clasica
2,510.0,sentadilla_clasica
3,492.0,sentadilla_clasica
4,460.0,sentadilla_clasica
5,466.0,sentadilla_clasica
6,515.0,sentadilla_clasica
7,535.0,sentadilla_clasica
8,537.0,sentadilla_clasica
9,534.0,sentadilla_clasica
10,523.0,sentadilla_clasica
11,512.0,sentadilla_clasica
12,510.0,sentadilla_clasica
13,511.0,sentadilla_clasica
14,505.0,sentadilla_clasica
15,489.0,sentadilla_clasica
0,485.0,sentadilla_clasica
1,502.0,sentadilla_clasica
2,517.0,sentadilla_clasica
3,526.0,sentadilla_clasica
4,527.0,sentadilla_clasica
5,525.0,sentadilla_clasica
6,509.0,sentadilla_clasica
7,511.0,sentadilla_clasica
8,515.0,sentadilla_clasica
9,517.0,sentadilla_clasica
10,515.0,sentadilla_clasica
11,514.0,sentadilla_clasica
12,520.0,sentadilla_clasica
13,521.0,sentadilla_clasica
14,520.0,sentadilla_clasica
15,515.0,sentadilla_clasica
0,522.0,sentadilla_clasica
1,521.0,sentadilla_clasica
2,513.0,sentadilla_clasica
3,513.0,sentadilla_clasica
4,512.0,sentadilla_clasica
5,511.0,sentadilla_clasica
6,512.0,sentadilla_clasica
7,511.0,sentadilla_clasica
8,510.0,sentadilla_clasica
9,514.0,sentadilla_clasica
10,511.0,sentadilla_clasica
11,512.0,sentadilla_clasica
12,511.0,sentadilla_clasica
13,515.0,sentadilla_clasica
14,519.0,sentadilla_clasica
15,531.0,sentadilla_clasica
0,551.0,sentadilla_clasica
1,546.0,sentadilla_clasica
2,535.0,sentadilla_clasica
3,533.0,sentadilla_clasica
4,526.0,sentadilla_clasica
5,512.0,sentadilla_clasica
6,505.0,sentadilla_clasica
7,471.0,sentadilla_clasica
8,414.0,sentadilla_clasica
9,454.0,sentadilla_clasica
10,508.0,sentadilla_clasica
11,512.0,sentadilla_clasica
12,512.0,sentadilla_clasica
13,538.0,sentadilla_clasica
14,535.0,sentadilla_clasica
15,501.0,sentadilla_clasica
0,501.0,sentadilla_clasica
1,513.0,sentadilla_clasica
2,505.0,sentadilla_clasica
3,508.0,sentadilla_clasica
4,523.0,sentadilla_clasica
5,525.0,sentadilla_clasica
6,519.0,sentadilla_clasica
7,524.0,sentadilla_clasica
8,528.0,sentadilla_clasica
9,548.0,sentadilla_clasica
10,574.0,sentadilla_clasica
11,580.0,sentadilla_clasica
12,566.0,sentadilla_clasica
13,545.0,sentadilla_clasica
14,525.0,sentadilla_clasica
15,510.0,sentadilla_clasica
0,484.0,sentadilla_clasica
1,440.0,sentadilla_clasica
2,405.0,sentadilla_clasica
3,429.0,sentadilla_clasica
4,460.0,sentadilla_clasica
5,473.0,sentadilla_clasica
6,496.0,sentadilla_clasica
7,524.0,sentadilla_clasica
8,546.0,sentadilla_clasica
9,560.0,sentadilla_clasica
10,555.0,sentadilla_clasica
11,546.0,sentadilla_clasica
12,547.0,sentadilla_clasica
13,551.0,sentadilla_clasica
14,549.0,sentadilla_clasica
15,532.0,sentadilla_clasica
0,523.0,sentadilla_clasica
1,510.0,sentadilla_clasica
2,484.0,sentadilla_clasica
3,467.0,sentadilla_clasica
4,501.0,sentadilla_clasica
5,521.0,sentadilla_clasica
6,496.0,sentadilla_clasica
7,460.0,sentadilla_clasica
8,487.0,sentadilla_clasica
9,516.0,sentadilla_clasica
10,525.0,sentadilla_clasica
11,526.0,sentadilla_clasica
12,530.0,sentadilla_clasica
13,534.0,sentadilla_clasica
14,534.0,sentadilla_clasica
15,527.0,sentadilla_clasica
0,521.0,sentadilla_clasica
1,527.0,sentadilla_clasica
2,525.0,sentadilla_clasica
3,523.0,sentadilla_clasica
4,521.0,sentadilla_clasica
5,519.0,sentadilla_clasica
6,518.0,sentadilla_clasica
7,511.0,sentadilla_clasica
8,505.0,sentadilla_clasica
9,510.0,sentadilla_clasica
10,501.0,sentadilla_clasica
11,502.0,sentadilla_clasica
12,514.0,sentadilla_clasica
13,520.0,sentadilla_clasica
14,515.0,sentadilla_clasica
15,514.0,sentadilla_clasica
0,514.0,sentadilla_clasica
1,511.0,sentadilla_clasica
2,504.0,sentadilla_clasica
3,504.0,sentadilla_clasica
4,510.0,sentadilla_clasica
5,516.0,sentadilla_clasica
6,523.0,sentadilla_clasica
7,531.0,sentadilla_clasica
8,529.0,sentadilla_clasica
9,525.0,sentadilla_clasica
10,521.0,sentadilla_clasica
11,511.0,sentadilla_clasica
12,514.0,sentadilla_clasica
13,518.0,sentadilla_clasica
14,525.0,sentadilla_clasica
15,560.0,sentadilla_clasica
0,571.0,sentadilla_clasica
1,552.0,sentadilla_clasica
2,535.0,sentadilla_clasica
3,521.0,sentadilla_clasica
4,508.0,sentadilla_clasica
5,486.0,sentadilla_clasica
6,447.0,sentadilla_clasica
7,368.0,sentadilla_clasica
8,342.0,sentadilla_clasica
9,428.0,sentadilla_clasica
10,502.0,sentadilla_clasica
11,537.0,sentadilla_clasica
12,556.0,sentadilla_clasica
13,561.0,sentadilla_clasica
14,572.0,sentadilla_clasica
15,581.0,sentadilla_clasica
0,573.0,sentadilla_clasica
1,557.0,sentadilla_clasica
2,541.0,sentadilla_clasica
3,529.0,sentadilla_clasica
4,524.0,sentadilla_clasica
5,511.0,sentadilla_clasica
6,484.0,sentadilla_clasica
7,447.0,sentadilla_clasica
8,447.0,sentadilla_clasica
9,480.0,sentadilla_clasica
10,511.0,sentadilla_clasica
11,520.0,sentadilla_clasica
12,519.0,sentadilla_clasica
13,522.0,sentadilla_clasica
14,529.0,sentadilla_clasica
15,531.0,sentadilla_clasica
0,531.0,sentadilla_clasica
1,529.0,sentadilla_clasica
2,527.0,sentadilla_clasica
3,524.0,sentadilla_clasica
4,521.0,sentadilla_clasica
5,520.0,sentadilla_clasica
6,518.0,sentadilla_clasica
7,518.0,sentadilla_clasica
8,520.0,sentadilla_clasica
9,516.0,sentadilla_clasica
10,515.0,sentadilla_clasica
11,514.0,sentadilla_clasica
12,511.0,sentadilla_clasica
13,518.0,sentadilla_clasica
14,527.0,sentadilla_clasica
15,527.0,sentadilla_clasica
0,525.0,sentadilla_clasica
1,529.0,sentadilla_clasica
2,527.0,sentadilla_clasica
3,527.0,sentadilla_clasica
4,521.0,sentadilla_clasica
5,515.0,sentadilla_clasica
6,485.0,sentadilla_clasica
7,439.0,sentadilla_clasica
8,472.0,sentadilla_clasica
9,494.0,sentadilla_clasica
10,493.0,sentadilla_clasica
11,508.0,sentadilla_clasica
12,532.0,sentadilla_clasica
13,551.0,sentadilla_clasica
14,566.0,sentadilla_clasica
15,560.0,sentadilla_clasica
0,544.0,sentadilla_clasica
1,525.0,sentadilla_clasica
2,516.0,sentadilla_clasica
3,521.0,sentadilla_clasica
4,485.0,sentadilla_clasica
5,463.0,sentadilla_clasica
6,474.0,sentadilla_clasica
7,462.0,sentadilla_clasica
8,467.0,sentadilla_clasica
9,509.0,sentadilla_clasica
10,531.0,sentadilla_clasica
11,536.0,sentadilla_clasica
12,540.0,sentadilla_clasica
13,538.0,sentadilla_clasica
14,507.0,sentadilla_clasica
15,485.0,sentadilla_clasica
0,494.0,sentadilla_clasica
1,517.0,sentadilla_clasica
2,527.0,sentadilla_clasica
3,519.0,sentadilla_clasica
4,522.0,sentadilla_clasica
5,541.0,sentadilla_clasica
6,551.0,sentadilla_clasica
7,548.0,sentadilla_clasica
8,536.0,sentadilla_clasica
9,527.0,sentadilla_clasica
10,518.0,sentadilla_clasica
11,511.0,sentadilla_clasica
12,483.0,sentadilla_clasica
13,452.0,sentadilla_clasica
14,479.0,sentadilla_clasica
15,508.0,sentadilla_clasica
0,518.0,sentadilla_clasica
1,522.0,sentadilla_clasica
2,520.0,sentadilla_clasica
3,521.0,sentadilla_clasica
4,521.0,sentadilla_clasica
5,521.0,sentadilla_clasica
6,523.0,sentadilla_clasica
7,519.0,sentadilla_clasica
8,519.0,sentadilla_clasica
9,515.0,sentadilla_clasica
10,516.0,sentadilla_clasica
11,515.0,sentadilla_clasica
12,516.0,sentadilla_clasica
13,520.0,sentadilla_clasica
14,520.0,sentadilla_clasica
15,529.0,sentadilla_clasica
0,561.0,sentadilla_clasica
1,566.0,sentadilla_clasica
2,563.0,sentadilla_clasica
3,558.0,sentadilla_clasica
4,549.0,sentadilla_clasica
5,522.0,sentadilla_clasica
6,479.0,sentadilla_clasica
7,457.0,sentadilla_clasica
8,419.0,sentadilla_clasica
9,405.0,sentadilla_clasica
10,462.0,sentadilla_clasica
11,489.0,sentadilla_clasica
12,491.0,sentadilla_clasica
13,483.0,sentadilla_clasica
14,475.0,sentadilla_clasica
15,506.0,sentadilla_clasica
0,512.0,sentadilla_clasica
1,512.0,sentadilla_clasica
2,524.0,sentadilla_clasica
3,539.0,sentadilla_clasica
4,549.0,sentadilla_clasica
5,553.0,sentadilla_clasica
6,553.0,sentadilla_clasica
7,543.0,sentadilla_clasica
8,540.0,sentadilla_clasica
9,534.0,sentadilla_clasica
10,523.0,sentadilla_clasica
11,536.0,sentadilla_clasica
12,537.0,sentadilla_clasica
13,515.0,sentadilla_clasica
14,500.0,sentadilla_clasica
15,516.0,sentadilla_clasica
0,514.0,sentadilla_clasica
1,513.0,sentadilla_clasica
2,523.0,sentadilla_clasica
3,519.0,sentadilla_clasica
4,525.0,sentadilla_clasica
5,526.0,sentadilla_clasica
6,544.0,sentadilla_clasica
7,521.0,sentadilla_clasica
8,482.0,sentadilla_clasica
9,482.0,sentadilla_clasica
10,491.0,sentadilla_clasica
11,466.0,sentadilla_clasica
12,440.0,sentadilla_clasica
13,472.0,sentadilla_clasica
14,508.0,sentadilla_clasica
15,510.0,sentadilla_clasica
0,504.0,sentadilla_clasica
1,514.0,sentadilla_clasica
2,529.0,sentadilla_clasica
3,537.0,sentadilla_clasica
4,540.0,sentadilla_clasica
5,536.0,sentadilla_clasica
6,535.0,sentadilla_clasica
7,533.0,sentadilla_clasica
8,528.0,sentadilla_clasica
9,529.0,sentadilla_clasica
10,524.0,sentadilla_clasica
11,521.0,sentadilla_clasica
12,513.0,sentadilla_clasica
13,511.0,sentadilla_clasica
14,515.0,sentadilla_clasica
15,513.0,sentadilla_clasica
0,513.0,sentadilla_clasica
1,513.0,sentadilla_clasica
2,511.0,sentadilla_clasica
3,512.0,sentadilla_clasica
4,514.0,sentadilla_clasica
5,524.0,sentadilla_clasica
6,523.0,sentadilla_clasica
7,521.0,sentadilla_clasica
8,528.0,sentadilla_clasica
9,536.0,sentadilla_clasica
10,553.0,sentadilla_clasica
11,549.0,sentadilla_clasica
12,530.0,sentadilla_clasica
13,511.0,sentadilla_clasica
14,498.0,sentadilla_clasica
15,492.0,sentadilla_clasica
0,484.0,sentadilla_clasica
1,451.0,sentadilla_clasica
2,442.0,sentadilla_clasica
3,457.0,sentadilla_clasica
4,493.0,sentadilla_clasica
5,519.0,sentadilla_clasica
6,521.0,sentadilla_clasica
7,492.0,sentadilla_clasica
8,504.0,sentadilla_clasica
9,529.0,sentadilla_clasica
10,535.0,sentadilla_clasica
11,542.0,sentadilla_clasica
12,547.0,sentadilla_clasica
13,545.0,sentadilla_clasica
14,545.0,sentadilla_clasica
15,537.0,sentadilla_clasica
0,529.0,sentadilla_clasica
1,518.0,sentadilla_clasica
2,509.0,sentadilla_clasica
3,493.0,sentadilla_clasica
4,484.0,sentadilla_clasica
5,498.0,sentadilla_clasica
6,512.0,sentadilla_clasica
7,504.0,sentadilla_clasica
8,508.0,sentadilla_clasica
9,519.0,sentadilla_clasica
10,524.0,sentadilla_clasica
11,524.0,sentadilla_clasica
12,507.0,sentadilla_clasica
13,497.0,sentadilla_clasica
14,514.0,sentadilla_clasica
15,523.0,sentadilla_clasica
0,524.0,sentadilla_clasica
1,531.0,sentadilla_clasica
2,545.0,sentadilla_clasica
3,558.0,sentadilla_clasica
4,560.0,sentadilla_clasica
5,545.0,sentadilla_clasica
6,521.0,sentadilla_clasica
7,498.0,sentadilla_clasica
8,489.0,sentadilla_clasica
9,480.0,sentadilla_clasica
10,469.0,sentadilla_clasica
11,452.0,sentadilla_clasica
12,446.0,sentadilla_clasica
13,460.0,sentadilla_clasica
14,493.0,sentadilla_clasica
15,519.0,sentadilla_clasica
0,529.0,sentadilla_clasica
1,533.0,sentadilla_clasica
2,532.0,sentadilla_clasica
3,532.0,sentadilla_clasica
4,536.0,sentadilla_clasica
5,553.0,sentadilla_clasica
